;Longitude;Latitude;Esri_label;Corine_label;hfi
736;22.3661182916681;57.6138757954479;Trees;Coniferous forest;3
737;24.5975783231717;58.4606285329579;Trees;Mixed forest;3
738;26.6530620167637;58.9407493451099;Trees;Mixed forest;2
739;26.1207535015745;59.5606853213877;Trees;Mixed forest;10
740;25.9308200889324;59.3544827642902;Trees;Mixed forest;3
741;25.0906929403782;59.0910762956224;Trees;Mixed forest;2
742;24.0850250064839;58.8908431298407;Crops;Broad-leaved forest;10
743;27.196778106437;59.4020965704224;Rangeland;Mixed forest;29
744;26.53037236258;58.0415839320213;Trees;Mixed forest;13
745;26.4840715245612;58.1543968950934;Trees;Mixed forest;3
746;24.5230468472119;57.9366060072325;Trees;Coniferous forest;2
747;26.3154276572957;57.8901303546252;Trees;Mixed forest;5
748;27.0956819988132;58.4675728052754;Trees;Mixed forest;4
749;24.319867467827;58.987714230923;Trees;Mixed forest;2
750;25.554529152306;59.5847374945868;Trees;Coniferous forest;8
751;26.4209309406125;58.3191145615496;Trees;Broad-leaved forest;4
752;26.4505999521021;58.7054109318773;Trees;Mixed forest;13
753;27.156770570358;57.7066612605163;Trees;Mixed forest;4
754;22.8470617514123;58.8562723275426;Trees;Coniferous forest;14
755;24.2562048881346;58.4915035522262;Trees;Coniferous forest;2
756;24.5713053140304;58.7384544796444;Trees;Mixed forest;2
757;26.448525459243;57.6531582865553;Trees;Coniferous forest;6
758;25.8256255861561;58.4893283160864;Trees;Coniferous forest;10
759;25.7606168835638;57.5937070785933;Trees;Mixed forest;5
760;25.8520531290455;57.7831724001011;Trees;Broad-leaved forest;6
761;24.9360200802296;58.6690087275659;Trees;Mixed forest;4
762;24.6865023119427;58.845813306928;Trees;Mixed forest;3
763;24.4105449368526;57.5372493137522;Trees;Broad-leaved forest;7
764;25.3115067773207;59.1867046555968;Trees;Coniferous forest;4
765;25.8072580761833;57.897487676989;Trees;Coniferous forest;2
766;25.8745286912533;57.672839161329;Trees;Coniferous forest;18
767;26.1994750556253;58.7637853408884;Trees;Mixed forest;3
768;27.5276517071426;59.1359556784467;Trees;Mixed forest;6
769;24.8390739415035;58.7296462686856;Trees;Coniferous forest;6
770;23.7296084852166;59.0534523635521;Trees;Broad-leaved forest;2
771;25.6649329795316;57.9284227215682;Trees;Coniferous forest;3
772;26.2154689855649;57.6835811907425;Trees;Coniferous forest;3
773;24.6571745846452;59.1198385630667;Trees;Broad-leaved forest;3
774;26.5891504396044;58.9426966170731;Trees;Coniferous forest;2
775;24.440243258671;58.8271605056298;Trees;Mixed forest;6
776;23.7127914643641;58.8081625008027;Trees;Broad-leaved forest;6
777;25.3541977036832;57.7968115665521;Trees;Coniferous forest;3
778;24.3528982068489;57.7248738444316;Trees;Broad-leaved forest;22
779;25.1353579940242;58.7107038089077;Trees;Mixed forest;2
780;26.4194731274457;59.4375485144668;Trees;Mixed forest;8
781;22.129535466475;58.3025674450816;Trees;Mixed forest;3
782;27.4284901388256;59.1612522889079;Trees;Coniferous forest;2
783;24.4466916069828;57.6386155242345;Trees;Coniferous forest;5
784;27.2757493305795;57.8128484746427;Trees;Coniferous forest;3
785;25.3225943268423;58.7198291172509;Trees;Mixed forest;4
786;22.5507109208197;57.6064272526413;Trees;Coniferous forest;6
787;25.679181566076;58.7777981780446;Trees;Mixed forest;2
788;24.5645546870227;57.9822276908819;Trees;Mixed forest;12
789;23.8922888198394;58.8234117918936;Trees;Coniferous forest;2
790;27.0609228490983;59.2354590034739;Trees;Coniferous forest;9
791;26.9199549603901;58.8355281664658;Rangeland;Broad-leaved forest;13
792;25.7257731825053;59.6153046263348;Trees;Coniferous forest;15
793;26.7599486393888;59.1994866199994;Trees;Coniferous forest;3
794;23.4797000256417;59.0423333296211;Trees;Mixed forest;1
795;26.0128239899785;57.9719246717022;Trees;Mixed forest;10
796;21.9324812893794;58.276462824899;Trees;Coniferous forest;3
797;27.1606616148034;58.0603899611957;Crops;Coniferous forest;19
798;25.7021973244486;58.2002759619134;Trees;Broad-leaved forest;3
799;25.4046965164477;59.0918954012921;Trees;Mixed forest;10
800;25.8702609869586;59.5700622046833;Trees;Coniferous forest;128
801;25.031730924235;58.0086376595017;Rangeland;Coniferous forest;10
802;26.8554953029808;57.7349388751456;Trees;Coniferous forest;3
803;26.0294448116772;59.4997890587502;Rangeland;Mixed forest;3
804;26.6305812363801;57.6221377969765;Trees;Coniferous forest;10
805;25.0706554465183;58.4231538006071;Trees;Broad-leaved forest;3
806;26.3355879330571;58.9052704693536;Trees;Mixed forest;3
807;26.3589741754309;58.7997953083696;Trees;Broad-leaved forest;3
808;22.4355519997989;57.6534706299614;Trees;Broad-leaved forest;4
809;24.214009934422;58.7823131701445;Trees;Broad-leaved forest;2
810;24.5879030675919;58.0655073974388;Trees;Mixed forest;13
811;24.461556866403;57.6019838075022;Trees;Broad-leaved forest;5
812;25.4045591402851;58.8809952650235;Trees;Mixed forest;4
813;27.0216607171133;57.7047276284366;Trees;Coniferous forest;13
814;25.4415842186062;58.6197804336753;Trees;Coniferous forest;2
815;26.4417091361936;57.9820805202785;Trees;Mixed forest;4
816;24.8195902124266;58.8579140577256;Trees;Mixed forest;7
817;26.0437926639631;58.7982666926291;Trees;Mixed forest;2
818;26.3905021395422;58.5025423468727;Rangeland;Mixed forest;6
819;26.1034046165291;57.7989565670479;Rangeland;Coniferous forest;22
820;26.6920616151408;58.0307860509618;Trees;Mixed forest;7
821;24.840190438769;57.7502373011097;Crops;Broad-leaved forest;10
822;25.2743269527475;59.1532047929148;Rangeland;Coniferous forest;7
823;23.5259106586842;59.2182336054036;Trees;Coniferous forest;5
824;26.0000313094669;57.5383388004765;Trees;Broad-leaved forest;3
825;26.8346081356598;59.0174644821646;Trees;Mixed forest;10
826;26.8268790288579;57.8135256189977;Rangeland;Coniferous forest;5
827;25.8755383191559;58.7394390315087;Trees;Broad-leaved forest;14
828;26.064215034672;58.8659635583655;Trees;Coniferous forest;3
829;22.9638701716998;58.4283320678824;Trees;Broad-leaved forest;4
830;26.8938837879432;59.3148793864364;Rangeland;Mixed forest;7
831;25.8608618457164;58.4437594440479;Trees;Broad-leaved forest;3
832;24.8010088522762;57.7186633596237;Trees;Mixed forest;2
833;25.7224211245394;59.5334446574391;Trees;Coniferous forest;6
834;25.4781978522381;57.7791587582298;Trees;Coniferous forest;4
835;26.1079918090468;59.2115260443069;Trees;Broad-leaved forest;5
836;23.8520796995663;58.4435592409439;Trees;Mixed forest;2
837;27.3893223263424;59.2252936125928;Trees;Mixed forest;2
838;25.3814849776984;59.4261426095925;Trees;Coniferous forest;10
839;22.9288414532562;58.3722085986164;Trees;Broad-leaved forest;8
840;23.8488763387035;59.0774175040912;Trees;Mixed forest;3
841;24.8370235989842;58.1614035240018;Rangeland;Coniferous forest;10
842;26.2349628088505;57.9537226301576;Trees;Coniferous forest;12
843;25.6500101888962;59.1100246396304;Crops;Broad-leaved forest;2
844;24.5300797569194;59.5561882139207;Trees;Coniferous forest;128
845;26.3147954459245;59.4863771345221;Rangeland;Mixed forest;10
846;24.1949198466286;58.5380833733396;Trees;Broad-leaved forest;5
847;25.5789978067042;59.3147910283916;Trees;Mixed forest;3
848;26.1354292329872;58.9321575691007;Trees;Broad-leaved forest;10
849;25.5863632924256;59.2564627486593;Trees;Mixed forest;4
850;25.4922142669555;58.0313306423804;Rangeland;Coniferous forest;3
851;26.9985299229964;58.9737335344065;Trees;Coniferous forest;3
852;22.3197893865212;58.5521476357133;Trees;Coniferous forest;18
853;21.990496608959;58.2958239872904;Trees;Mixed forest;6
854;26.9946307363118;58.0418987060344;Crops;Coniferous forest;20
855;26.4668881134517;57.8642983036878;Trees;Mixed forest;4
856;23.6400996553525;58.6757684662224;Trees;Broad-leaved forest;2
857;22.101937699638;58.3788658131169;Trees;Coniferous forest;6
858;24.9471238020889;58.369633210274;Trees;Mixed forest;3
859;24.2529860796814;59.3300799306489;Trees;Coniferous forest;20
860;27.2213247254905;57.8776717910519;Trees;Coniferous forest;3
861;27.802088177963;59.2872994116845;Trees;Broad-leaved forest;14
862;23.9430651407416;58.8009544764386;Rangeland;Broad-leaved forest;2
863;24.2979900782489;58.9457237923844;Trees;Mixed forest;6
864;26.1785461077519;59.2231595659707;Trees;Mixed forest;5
865;22.4913173655416;57.5641362213538;Trees;Mixed forest;3
866;22.3135259731032;57.6312647574846;Trees;Broad-leaved forest;4
867;26.0057254934149;58.0206059322684;Rangeland;Mixed forest;18
868;24.566008740299;58.8345362104623;Trees;Coniferous forest;2
869;26.9747256130582;59.2738753336202;Trees;Mixed forest;3
870;25.1496440830889;58.6362095059924;Crops;Mixed forest;2
871;24.9595253015905;57.64570817332;Trees;Mixed forest;11
872;26.2577471519657;59.0620494208873;Trees;Mixed forest;7
873;22.6510129503954;58.471518318281;Trees;Coniferous forest;3
874;24.7914979089994;59.3584957367205;Trees;Coniferous forest;35
875;26.8267705059059;57.5845507459356;Trees;Mixed forest;6
876;26.3676309865877;58.5835704313196;Trees;Coniferous forest;2
877;25.0371838640902;57.6604249196747;Trees;Mixed forest;4
878;25.0477849433912;58.5782561369167;Trees;Coniferous forest;2
879;25.8667943294196;59.3739790223882;Trees;Coniferous forest;3
880;26.9427184361323;58.4599217142387;Trees;Mixed forest;10
881;24.8007535167504;58.6436041967655;Trees;Coniferous forest;3
882;22.7409204325831;58.8837929471615;Trees;Broad-leaved forest;4
883;26.9130895327821;58.9755080735837;Trees;Mixed forest;4
884;23.921676686912;59.0570940295731;Trees;Coniferous forest;6
885;27.1579289133142;57.9752749065499;Trees;Coniferous forest;3
886;27.716559981148;59.3522917449361;Trees;Broad-leaved forest;19
887;25.8290450624259;58.6702312847889;Trees;Mixed forest;4
888;24.6835908394138;58.0493225875497;Trees;Mixed forest;3
889;28.1428615914877;59.4332251985307;Trees;Mixed forest;14
890;27.4551936570078;57.728169864501;Rangeland;Mixed forest;5
891;27.4088883615593;57.9647509307269;Trees;Mixed forest;11
892;26.0397534393437;57.5478631447958;Trees;Coniferous forest;3
893;27.6953274931675;59.197249419038;Trees;Coniferous forest;1
894;24.2793452159991;59.318141337306;Trees;Mixed forest;17
895;22.573226908506;57.6976737570627;Trees;Coniferous forest;11
896;22.0431045413216;58.2451386950307;Trees;Mixed forest;6
897;25.6528045143347;59.4856788533442;Trees;Coniferous forest;11
898;26.2581000579939;58.6713425668309;Trees;Mixed forest;9
899;27.7760873898484;59.1592531883551;Rangeland;Mixed forest;1
900;26.8446742921385;59.0036404465684;Trees;Mixed forest;11
901;22.1829011049911;58.4259852025624;Trees;Coniferous forest;10
902;24.1844913640797;58.8731701503416;Trees;Coniferous forest;3
903;26.2381647911734;58.9480044305434;Trees;Mixed forest;4
904;26.3089965559799;57.6286727840922;Water;Coniferous forest;6
905;24.4893249944397;58.4540758738661;Trees;Mixed forest;8
906;24.377166983483;58.6017378141182;Trees;Coniferous forest;4
907;26.8426565660335;57.8313311033349;Trees;Mixed forest;15
908;22.5125437458833;57.7316772900088;Trees;Coniferous forest;11
909;23.9424121417283;58.6205130931087;Trees;Mixed forest;4
910;22.9002571733995;58.8598149755146;Trees;Broad-leaved forest;11
911;27.5399967096264;57.9579556069171;Trees;Coniferous forest;10
912;23.3491970101112;58.9894589755945;Trees;Mixed forest;6
913;27.6836224600395;59.3583627887038;Trees;Coniferous forest;10
914;26.330464000998;57.6743961040367;Trees;Mixed forest;3
915;22.5264473987123;57.6363800976767;Trees;Mixed forest;6
916;25.0511405411547;58.7416508032662;Trees;Broad-leaved forest;3
917;26.9038562251199;58.8127599900314;Rangeland;Broad-leaved forest;8
918;26.5031843140954;58.7176339148406;Trees;Coniferous forest;8
919;22.6073652439479;58.7332979456147;Trees;Broad-leaved forest;6
920;26.4064353100978;57.7183634515638;Trees;Mixed forest;4
921;25.4199288740049;57.9792950532189;Trees;Mixed forest;7
922;27.6841193475147;59.0764789378172;Trees;Broad-leaved forest;9
923;25.6182105052405;59.2096669837653;Trees;Coniferous forest;6
924;24.405532731656;57.6111564688486;Trees;Mixed forest;11
925;26.4903397858558;58.9365995038099;Trees;Mixed forest;6
926;27.0495946978792;59.1003619253395;Trees;Coniferous forest;1
927;25.339589871095;58.3815009400173;Trees;Mixed forest;3
928;26.8067591366415;57.5285170050676;Trees;Coniferous forest;6
929;27.4664674399458;59.1726539882092;Trees;Mixed forest;1
930;25.8746741395756;58.7490707990139;Trees;Mixed forest;4
931;24.3804389022039;59.1909078411195;Rangeland;Broad-leaved forest;5
932;25.0384229645364;59.0778560704999;Trees;Mixed forest;3
933;24.6793814550871;58.119749173119;Trees;Coniferous forest;10
934;27.6714557919114;57.8575958166111;Trees;Coniferous forest;4
935;27.0741342883562;59.3607304398164;Built Area;Coniferous forest;33
936;26.0231372032427;58.9919253828344;Trees;Mixed forest;18
937;25.8100145196638;59.0466540732363;Trees;Broad-leaved forest;10
938;22.7462910570167;58.3858033485173;Trees;Coniferous forest;10
939;25.0248420550161;58.41165842388;Trees;Broad-leaved forest;6
940;25.3376167436433;58.6271631979036;Trees;Mixed forest;2
941;23.3771675487079;58.5630987267759;Rangeland;Coniferous forest;10
942;24.5601885936541;58.7688678632375;Trees;Coniferous forest;2
943;25.9912379842995;59.217576929358;Trees;Broad-leaved forest;12
944;25.9205508385662;57.6164899565196;Trees;Mixed forest;2
945;24.637450470181;58.6242252902026;Trees;Broad-leaved forest;7
946;22.181349539269;58.0274332457404;Trees;Coniferous forest;14
947;25.0322258250891;58.8303005632772;Trees;Mixed forest;11
948;25.2527000646342;58.6949441418974;Trees;Mixed forest;10
949;26.1484783973884;58.1401690597623;Trees;Mixed forest;8
950;24.5962124244449;58.7972755155971;Trees;Mixed forest;2
951;24.9308514280126;58.6639191940911;Trees;Mixed forest;4
952;26.9989342384277;57.5999356136781;Trees;Mixed forest;4
953;26.1843025803197;59.2086928336265;Trees;Coniferous forest;12
954;24.7044812254417;59.1269085035815;Trees;Broad-leaved forest;4
955;27.6111015310852;59.1663955349196;Trees;Mixed forest;9
956;24.7283688456376;58.5024749904336;Trees;Coniferous forest;3
957;26.5434897263726;58.0437646180192;Trees;Mixed forest;13
958;25.4767362544766;58.6250750118506;Trees;Coniferous forest;2
959;27.1711181982133;57.744364175845;Trees;Mixed forest;11
960;25.2724927090473;58.4693470829803;Trees;Mixed forest;2
961;24.2149703087574;59.3328676131315;Trees;Mixed forest;18
962;22.3986015861201;58.4273691412401;Trees;Coniferous forest;4
963;27.4010158918083;57.9669862393234;Trees;Mixed forest;11
964;26.6160112165806;59.3343712851933;Rangeland;Mixed forest;3
965;25.1917874446227;57.8499564411108;Trees;Mixed forest;18
966;25.2764948083011;57.6382235521207;Trees;Mixed forest;7
967;26.0804404013086;59.0803888542483;Trees;Broad-leaved forest;3
968;21.9820836304821;58.2388494900791;Trees;Coniferous forest;6
969;26.3872573613912;59.035421730833;Trees;Broad-leaved forest;13
970;22.4481402422849;58.3961610547823;Trees;Coniferous forest;5
971;24.7833065458066;58.0277603533184;Trees;Coniferous forest;6
972;24.454683647081;59.0378119599981;Trees;Mixed forest;13
973;25.7146029209519;58.0380573471788;Trees;Broad-leaved forest;3
974;25.3035919089014;58.9805093105364;Trees;Coniferous forest;2
975;26.2783354615796;59.0415518349564;Rangeland;Broad-leaved forest;4
976;25.8512634616681;58.5048310302356;Trees;Mixed forest;6
977;26.4422215739698;58.4905070651732;Trees;Mixed forest;2
978;24.945451995474;58.6825160717887;Trees;Mixed forest;3
979;22.5119410951621;58.8005805104293;Trees;Mixed forest;3
980;25.3047315943876;58.4152947929932;Trees;Coniferous forest;2
981;25.5395381047984;58.8431904176661;Trees;Broad-leaved forest;12
982;27.0566847185189;58.3141640737759;Trees;Coniferous forest;4
983;25.475764150942;57.7927209910057;Trees;Coniferous forest;4
984;23.2340568841132;58.5420952295144;Trees;Mixed forest;5
985;21.9449700477252;58.5037906079502;Trees;Coniferous forest;3
986;25.4784978912102;58.0108901724616;Trees;Coniferous forest;4
987;26.444703937137;57.6248162835665;Trees;Coniferous forest;6
988;26.652234639564;59.5269643388879;Trees;Mixed forest;4
989;22.9248667641837;58.5926664836178;Trees;Coniferous forest;11
990;25.7940065928742;59.4610705322137;Trees;Mixed forest;11
991;24.6749524729338;58.2901750990191;Trees;Mixed forest;12
992;25.2725322050589;57.5991032997753;Trees;Mixed forest;7
993;26.5696316180587;59.2605826366588;Trees;Coniferous forest;3
994;22.0146892574995;57.5946575206279;Trees;Coniferous forest;10
995;25.7368059884258;58.3408436281783;Trees;Mixed forest;4
996;23.8986169357982;58.3568282199844;Trees;Broad-leaved forest;10
997;25.4551949567859;58.0824037046183;Rangeland;Mixed forest;3
998;24.7934584935406;58.3297093129789;Rangeland;Mixed forest;2
999;25.0390198415659;59.4668611343228;Trees;Mixed forest;30
1000;26.7423540218511;59.2678958773829;Trees;Coniferous forest;2
1001;25.0892455950201;58.0499732211094;Trees;Mixed forest;2
1002;27.0276815803657;58.6257341168533;Trees;Coniferous forest;3
1003;27.257903606313;57.5364670174088;Trees;Mixed forest;2
1004;27.2179038757278;58.0250674465762;Trees;Coniferous forest;3
1005;26.7752047449298;58.0460163821196;Trees;Mixed forest;11
1006;25.6459015127325;58.5862798873728;Trees;Mixed forest;3
1007;24.6122525059091;58.4787949696615;Trees;Broad-leaved forest;3
1008;23.9801826387333;58.3907335557114;Trees;Mixed forest;6
1009;25.9391327552674;57.7324024425744;Trees;Coniferous forest;18
1010;25.0464318474353;57.5338132953648;Trees;Mixed forest;5
1011;25.8615805208545;57.8933731757799;Trees;Coniferous forest;10
1012;24.9191410744099;58.6806323715576;Trees;Mixed forest;2
1013;26.0852228169661;59.2742116937904;Trees;Mixed forest;4
1014;22.3966437301203;57.6964808305774;Trees;Coniferous forest;7
1015;26.838246477275;58.5895468800239;Trees;Coniferous forest;11
1016;25.9219042483947;58.8528049986778;Trees;Coniferous forest;2
1017;23.6725088126303;59.1243414861796;Trees;Mixed forest;1
1018;27.149458990443;58.5484574538033;Trees;Coniferous forest;4
1019;26.0310172528323;58.6914551077856;Trees;Broad-leaved forest;11
1020;23.4431227096472;59.0461680848981;Trees;Broad-leaved forest;2
1021;26.4382477576499;58.2339177321534;Trees;Coniferous forest;26
1022;26.8374005772896;58.5215752035207;Rangeland;Coniferous forest;4
1023;26.9121906981628;58.1950932260416;Trees;Mixed forest;13
1024;27.2711307049102;59.3160392937448;Trees;Coniferous forest;18
1025;26.4379198608896;57.7522810879844;Trees;Mixed forest;2
1026;26.7098105429477;58.898613507631;Trees;Broad-leaved forest;2
1027;24.6885699820305;58.8163893030548;Trees;Mixed forest;2
1028;23.7227858465772;58.8286271326206;Trees;Broad-leaved forest;10
1029;25.7758974245684;58.4360396980467;Trees;Broad-leaved forest;4
1030;24.2313727775541;58.8738131167716;Trees;Coniferous forest;3
1031;24.2003521880024;59.2966428672677;Trees;Coniferous forest;6
1032;24.4338600106507;57.8517554678845;Trees;Broad-leaved forest;18
1033;24.8232933440294;58.845248835951;Trees;Coniferous forest;7
1034;27.4356486338537;57.7809487352284;Trees;Coniferous forest;3
1035;27.7210398010017;59.103355125774;Rangeland;Coniferous forest;2
1036;22.8168826452096;58.5912684185781;Trees;Broad-leaved forest;6
1037;27.9073664954842;59.3276135037784;Trees;Broad-leaved forest;6
1038;24.7182361832927;57.8587499178014;Trees;Mixed forest;5
1039;24.9448571022894;58.7829047422562;Crops;Mixed forest;3
1040;25.8708671891578;58.1520865495624;Trees;Mixed forest;3
1041;25.2568913370522;58.4912775113191;Trees;Mixed forest;2
1042;25.1875236873363;59.4990926832636;Trees;Coniferous forest;7
1043;24.6807504836473;58.0876151442831;Trees;Mixed forest;10
1044;24.2039597376351;59.1713372416628;Trees;Mixed forest;3
1045;21.9781665561045;57.5908739299176;Trees;Coniferous forest;10
1046;24.6404082088781;57.8783038760027;Trees;Mixed forest;10
1047;27.32165617197;57.5996491597919;Trees;Mixed forest;2
1048;23.8595484147214;58.472953893873;Trees;Mixed forest;2
1049;22.7774165601223;58.2753106704582;Trees;Broad-leaved forest;18
1050;25.9998315367313;58.5374045630847;Trees;Broad-leaved forest;4
1051;25.2214156337502;59.0541272157034;Trees;Mixed forest;2
1052;26.3577880728435;59.0012218739531;Trees;Coniferous forest;2
1053;26.2732563709675;59.4626889014968;Trees;Broad-leaved forest;5
1054;25.4069160037399;59.3847435290843;Trees;Coniferous forest;10
1055;26.1880948701581;58.5294794589222;Trees;Mixed forest;2
1056;24.2299081890683;58.9982825936898;Trees;Mixed forest;10
1057;25.113446717196;58.5118478468235;Trees;Coniferous forest;2
1058;26.0626783446141;58.0066732260721;Trees;Coniferous forest;5
1059;24.6896537455862;57.793454146595;Rangeland;Mixed forest;2
1060;22.0734281728133;58.2763925606668;Trees;Coniferous forest;10
1061;26.9072000735144;58.2083105422423;Trees;Mixed forest;11
1062;25.6791949665487;58.8297245454492;Trees;Mixed forest;2
1063;25.3436779466103;58.3757196273504;Trees;Mixed forest;3
1064;25.4813144286195;59.2247129603228;Trees;Mixed forest;6
1065;26.1607920142135;57.6707032628334;Trees;Coniferous forest;4
1066;26.0734216006179;58.0458508303345;Rangeland;Coniferous forest;3
1067;25.8335042820923;57.7558709702009;Trees;Broad-leaved forest;3
1068;26.4674747592596;58.4269701531381;Trees;Broad-leaved forest;7
1069;24.8345096680136;58.9415604828561;Trees;Mixed forest;9
1070;24.1747192744908;59.0672794863026;Trees;Mixed forest;5
1071;26.5999009372879;57.6457542766811;Trees;Coniferous forest;2
1072;26.5512476787917;58.5733413313547;Trees;Mixed forest;4
1073;23.4768116625064;58.898218315644;Trees;Broad-leaved forest;13
1074;27.7268210947927;59.2415334992959;Rangeland;Broad-leaved forest;3
1075;26.6650580334087;58.1907894558129;Trees;Mixed forest;4
1076;22.907686003809;58.5562266790064;Trees;Broad-leaved forest;11
1077;27.3381605903462;59.0550144317427;Trees;Coniferous forest;3
1078;27.4362493559411;59.4081338624861;Rangeland;Broad-leaved forest;6
1079;23.6132534116522;59.1885911769633;Trees;Broad-leaved forest;3
1080;25.7220235790484;58.2549841355568;Trees;Mixed forest;11
1081;22.4378439688059;57.6304101759262;Trees;Broad-leaved forest;5
1082;23.2526817859327;57.815571536739;Trees;Broad-leaved forest;6
1083;25.6180035785665;57.9404037865774;Trees;Coniferous forest;3
1084;26.6618019568889;59.5052573640092;Trees;Broad-leaved forest;6
1085;25.6738844090841;58.9039820209029;Trees;Coniferous forest;6
1086;22.8339883259988;58.9236062525473;Trees;Broad-leaved forest;4
1087;22.1266987574682;58.3704921303215;Trees;Coniferous forest;3
1088;24.4869436216716;57.662500471203;Trees;Coniferous forest;11
1089;26.0660640939346;59.1258845014281;Trees;Mixed forest;4
1090;25.9975768479907;59.032719469588;Trees;Mixed forest;3
1091;26.7289600316049;59.3905651760289;Trees;Coniferous forest;6
1092;25.2581394451538;59.0852127218624;Trees;Mixed forest;2
1093;24.5843175049893;59.1614817255726;Trees;Coniferous forest;5
1094;26.1286299989652;57.5905003270357;Trees;Broad-leaved forest;2
1095;26.0909828591446;59.5058414502783;Rangeland;Mixed forest;3
1096;22.6416077357855;58.7085822822829;Trees;Broad-leaved forest;5
1097;23.6596854169224;58.6825463996631;Trees;Broad-leaved forest;2
1098;26.9402856532945;58.2452228556224;Trees;Coniferous forest;7
1099;25.9972500982428;59.0560132200735;Crops;Mixed forest;4
1100;26.7302260459461;57.9800326538011;Trees;Coniferous forest;9
1101;25.1337593835997;58.5047914087277;Trees;Coniferous forest;2